origin,temp,dewp,humid,wind_dir,wind_speed,precip,pressure,visib,time_hour
JFK,26.96,8.96,46.08,20.0,10.35702,0.0,1029.4,10.0,18/03/2013 05:00
JFK,26.96,10.04,48.36,40.0,10.35702,0.0,1029.7,10.0,18/03/2013 06:00
JFK,28.94,12.02,48.69,60.0,12.65858,0.0,1030.0,10.0,18/03/2013 07:00
JFK,30.92,10.04,41.13,60.0,13.80936,0.0,1029.8,10.0,18/03/2013 08:00
JFK,33.08,12.02,41.17,70.0,12.65858,0.0,1029.9,10.0,18/03/2013 09:00
JFK,35.06,15.98,45.26,90.0,13.80936,0.0,1029.5,10.0,18/03/2013 10:00
JFK,33.98,17.06,49.51,80.0,14.96014,0.0,1028.9,10.0,18/03/2013 11:00
JFK,35.06,19.04,51.64,90.0,14.96014,0.0,1028.3,10.0,18/03/2013 12:00
JFK,35.06,19.94,53.66,80.0,18.41248,0.0,1027.0,10.0,18/03/2013 13:00
JFK,33.98,19.94,56.02,80.0,16.11092,0.0,1025.7,10.0,18/03/2013 14:00
JFK,33.98,21.92,60.93,70.0,18.41248,0.0,1025.0,10.0,18/03/2013 15:00
JFK,33.08,24.08,69.17,80.0,20.71404,0.0,1024.3,3.0,18/03/2013 16:00
JFK,33.8,28.04,81.5,80.0,16.11092,0.02,,3.0,18/03/2013 17:00
JFK,33.8,28.4,86.39,90.0,20.71404,0.04,,3.0,18/03/2013 18:00
JFK,33.8,30.02,88.37,90.0,20.71404,0.05,,2.0,18/03/2013 19:00
JFK,33.8,30.92,92.97,80.0,17.2617,0.08,,1.5,18/03/2013 20:00
JFK,33.98,30.92,88.42,80.0,18.41248,0.07,,3.0,18/03/2013 21:00
JFK,33.98,32.0,92.36,70.0,14.96014,0.06,1018.6,5.0,18/03/2013 22:00
JFK,35.06,32.0,88.47,70.0,16.11092,0.1,1017.0,5.0,18/03/2013 23:00
JFK,35.06,33.08,92.4,60.0,18.41248,0.05,1015.3,6.0,19/03/2013 00:00
JFK,35.06,32.0,88.47,70.0,17.2617,0.07,1013.3,7.0,19/03/2013 01:00
JFK,35.06,33.08,92.4,60.0,21.86482,0.07,1012.2,5.0,19/03/2013 02:00
JFK,35.96,33.08,89.16,50.0,18.41248,0.08,1011.2,8.0,19/03/2013 03:00
JFK,35.96,33.8,93.08,60.0,18.41248,0.03,,6.0,19/03/2013 04:00
JFK,37.04,33.98,93.08,50.0,16.11092,0.0,,10.0,19/03/2013 05:00
JFK,37.04,33.98,88.57,50.0,14.96014,0.0,1008.2,10.0,19/03/2013 06:00
JFK,37.04,35.06,92.46,10.0,11.5078,0.01,1008.2,10.0,19/03/2013 07:00
JFK,37.94,35.06,89.25,30.0,14.96014,0.0,1007.6,9.0,19/03/2013 08:00
JFK,37.94,35.96,93.14,40.0,16.11092,0.0,,2.5,19/03/2013 09:00
JFK,37.94,35.96,92.49,20.0,10.35702,0.0,1007.0,2.5,19/03/2013 10:00
JFK,37.04,33.98,88.57,340.0,16.11092,0.06,1007.9,2.0,19/03/2013 11:00
JFK,37.94,35.6,93.14,360.0,14.96014,0.14,,7.0,19/03/2013 12:00
JFK,39.92,35.96,86.79,350.0,13.80936,0.0,,10.0,19/03/2013 13:00
JFK,41.0,35.06,79.21,340.0,11.5078,0.0,1005.8,10.0,19/03/2013 14:00
JFK,41.0,33.98,75.88,330.0,13.80936,0.0,,10.0,19/03/2013 15:00
JFK,44.06,33.98,70.28,310.0,12.65858,0.0,,10.0,19/03/2013 16:00
JFK,44.06,33.08,65.07,310.0,6.90468,0.0,1006.5,10.0,19/03/2013 17:00
JFK,42.08,30.92,64.35,340.0,4.60312,0.0,1006.7,10.0,19/03/2013 18:00
JFK,39.92,32.0,73.08,10.0,5.7539,0.0,1007.2,10.0,19/03/2013 19:00
JFK,39.92,32.0,73.08,280.0,5.7539,0.0,1007.4,10.0,19/03/2013 20:00
JFK,42.08,30.02,62.04,320.0,20.71404,0.0,1008.4,10.0,19/03/2013 21:00
JFK,39.92,24.98,54.81,300.0,17.2617,0.0,1009.2,10.0,19/03/2013 22:00
JFK,39.02,26.06,59.37,290.0,14.96014,0.0,1009.7,10.0,19/03/2013 23:00
JFK,37.04,24.08,59.09,310.0,13.80936,0.0,1010.1,10.0,20/03/2013 00:00
JFK,37.04,19.94,49.62,290.0,13.80936,0.0,1010.6,10.0,20/03/2013 01:00
JFK,35.96,15.08,41.99,280.0,11.5078,0.0,1011.4,10.0,20/03/2013 02:00
JFK,33.98,17.96,51.47,270.0,20.71404,0.0,1011.7,10.0,20/03/2013 03:00
JFK,33.08,17.06,51.33,260.0,20.71404,0.0,1012.1,10.0,20/03/2013 04:00
JFK,33.08,17.96,53.36,260.0,14.96014,0.0,1012.3,10.0,20/03/2013 05:00
JFK,33.08,17.06,51.33,260.0,18.41248,0.0,1012.6,10.0,20/03/2013 06:00
JFK,33.98,17.96,51.47,260.0,16.11092,0.0,1012.6,10.0,20/03/2013 07:00
JFK,35.96,15.98,43.67,280.0,18.41248,0.0,1012.5,10.0,20/03/2013 08:00
JFK,37.94,15.08,38.84,270.0,25.31716,0.0,1012.2,10.0,20/03/2013 09:00
JFK,39.92,17.06,39.17,290.0,17.2617,0.0,1012.4,10.0,20/03/2013 10:00
JFK,42.08,15.98,34.38,290.0,19.56326,0.0,1011.9,10.0,20/03/2013 11:00
JFK,44.06,17.06,33.4,280.0,16.11092,0.0,1011.5,10.0,20/03/2013 12:00
JFK,44.96,15.98,30.79,280.0,14.96014,0.0,1010.7,10.0,20/03/2013 13:00
JFK,44.96,17.06,32.27,240.0,16.11092,0.0,1009.6,10.0,20/03/2013 14:00
JFK,44.96,17.06,32.27,250.0,20.71404,0.0,1009.4,10.0,20/03/2013 15:00
JFK,44.96,14.0,28.25,260.0,16.11092,0.0,1009.3,10.0,20/03/2013 16:00
JFK,44.06,14.0,29.23,270.0,17.2617,0.0,1009.2,10.0,20/03/2013 17:00
JFK,42.98,15.98,33.21,260.0,17.2617,0.0,1009.5,10.0,20/03/2013 18:00
JFK,42.08,15.08,33.06,260.0,14.96014,0.0,1009.3,10.0,20/03/2013 19:00
JFK,42.08,12.92,30.08,280.0,8.05546,0.0,1009.7,10.0,20/03/2013 20:00
JFK,42.08,14.0,31.54,280.0,5.7539,0.0,1010.0,10.0,20/03/2013 21:00
JFK,39.92,23.0,50.46,250.0,5.7539,0.0,1010.3,10.0,20/03/2013 22:00
JFK,42.08,17.06,36.03,310.0,9.20624,0.0,1010.3,10.0,20/03/2013 23:00
JFK,37.04,23.0,56.48,320.0,12.65858,0.0,1010.8,10.0,21/03/2013 00:00
JFK,35.96,23.0,58.94,340.0,11.5078,0.0,1009.9,10.0,21/03/2013 01:00
JFK,35.06,23.0,61.08,340.0,11.5078,0.0,1009.3,10.0,21/03/2013 02:00
JFK,33.98,23.0,63.77,340.0,13.80936,0.0,1009.0,10.0,21/03/2013 03:00
JFK,32.0,24.08,72.24,350.0,11.5078,0.0,1008.5,10.0,21/03/2013 04:00
JFK,32.0,23.0,69.04,360.0,5.7539,0.0,1008.4,10.0,21/03/2013 05:00
JFK,33.08,21.02,60.81,350.0,14.96014,0.0,1008.4,10.0,21/03/2013 06:00
JFK,33.08,17.06,51.33,350.0,18.41248,0.0,1008.5,10.0,21/03/2013 07:00
JFK,33.08,14.0,44.92,340.0,14.96014,0.0,1008.5,10.0,21/03/2013 08:00
JFK,33.98,15.08,45.43,350.0,11.5078,0.0,1007.9,10.0,21/03/2013 09:00
JFK,33.08,17.96,53.36,360.0,11.5078,0.0,1007.7,9.0,21/03/2013 10:00
JFK,35.06,17.06,47.42,350.0,10.35702,0.0,1007.0,10.0,21/03/2013 11:00
JFK,37.04,15.08,40.24,320.0,14.96014,0.0,1006.2,10.0,21/03/2013 12:00
JFK,33.98,15.08,45.43,320.0,13.80936,0.0,1005.8,9.0,21/03/2013 13:00
JFK,33.8,21.2,66.34,350.0,14.96014,0.0,,3.0,21/03/2013 14:00
JFK,33.08,21.92,63.17,330.0,4.60312,0.0,1004.7,3.0,21/03/2013 15:00
JFK,35.06,21.02,56.18,80.0,8.05546,0.0,,10.0,21/03/2013 16:00
JFK,33.08,24.98,71.82,180.0,6.90468,0.0,1004.2,10.0,21/03/2013 17:00
JFK,32.0,24.98,75.0,190.0,6.90468,0.0,1004.8,10.0,21/03/2013 18:00
JFK,32.0,24.98,75.0,180.0,6.90468,0.0,1005.0,10.0,21/03/2013 19:00
JFK,35.96,8.96,32.03,300.0,18.41248,0.0,1005.6,10.0,21/03/2013 20:00
JFK,33.98,8.06,33.28,300.0,20.71404,0.0,1006.2,10.0,21/03/2013 21:00
JFK,33.08,10.94,39.25,310.0,20.71404,0.0,1006.5,10.0,21/03/2013 22:00
JFK,33.08,10.04,37.7,310.0,17.2617,0.0,1007.1,10.0,21/03/2013 23:00
JFK,30.92,8.96,39.19,310.0,19.56326,0.0,1007.7,10.0,22/03/2013 00:00
JFK,30.02,8.96,40.65,310.0,13.80936,0.0,1008.1,10.0,22/03/2013 01:00
JFK,30.02,10.94,44.41,290.0,11.5078,0.0,1007.8,10.0,22/03/2013 02:00
JFK,30.92,10.94,42.82,290.0,11.5078,0.0,1007.4,10.0,22/03/2013 03:00
JFK,30.02,12.92,48.48,280.0,11.5078,0.0,1007.5,10.0,22/03/2013 04:00
JFK,30.02,14.0,50.84,280.0,10.35702,0.0,1007.5,10.0,22/03/2013 05:00
JFK,28.94,15.98,57.92,280.0,10.35702,0.0,1008.2,10.0,22/03/2013 06:00
JFK,30.02,17.06,58.08,280.0,12.65858,0.0,1009.0,10.0,22/03/2013 07:00
JFK,33.08,15.98,48.98,290.0,11.5078,0.0,1009.1,10.0,22/03/2013 08:00
JFK,35.06,15.98,45.26,290.0,14.96014,0.0,1009.2,10.0,22/03/2013 09:00
JFK,37.04,14.0,38.38,310.0,17.2617,0.0,1009.4,10.0,22/03/2013 10:00
JFK,39.02,15.08,37.23,270.0,18.41248,0.0,1009.4,10.0,22/03/2013 11:00
JFK,39.02,14.0,35.51,300.0,16.11092,0.0,1009.1,10.0,22/03/2013 12:00
JFK,39.92,12.92,32.7,290.0,18.41248,0.0,1008.9,10.0,22/03/2013 13:00
JFK,41.0,12.02,30.13,300.0,16.11092,0.0,1008.8,10.0,22/03/2013 14:00
JFK,41.0,14.0,32.88,300.0,11.5078,0.0,1008.6,10.0,22/03/2013 15:00
JFK,39.92,15.08,35.95,260.0,20.71404,0.0,1009.1,10.0,22/03/2013 16:00
JFK,41.0,14.0,32.88,270.0,17.2617,0.0,1009.4,10.0,22/03/2013 17:00
JFK,39.92,12.92,32.7,280.0,16.11092,0.0,1010.0,10.0,22/03/2013 18:00
JFK,39.92,14.0,34.29,270.0,12.65858,0.0,1010.8,10.0,22/03/2013 19:00
JFK,39.02,17.06,40.57,280.0,13.80936,0.0,1011.3,10.0,22/03/2013 20:00
JFK,37.94,17.96,44.0,270.0,13.80936,0.0,1011.7,10.0,22/03/2013 21:00
JFK,37.04,21.02,51.95,270.0,14.96014,0.0,1011.9,10.0,22/03/2013 22:00
JFK,35.96,21.02,54.21,280.0,11.5078,0.0,1012.3,10.0,22/03/2013 23:00
JFK,35.06,19.94,53.66,280.0,10.35702,0.0,1012.0,10.0,23/03/2013 00:00
JFK,35.06,21.92,58.37,270.0,11.5078,0.0,1012.3,10.0,23/03/2013 01:00
JFK,33.98,19.04,53.91,280.0,8.05546,0.0,1012.2,10.0,23/03/2013 02:00
JFK,33.08,21.02,60.81,260.0,13.80936,0.0,1011.5,10.0,23/03/2013 03:00
JFK,32.0,21.02,63.51,250.0,11.5078,0.0,1011.5,10.0,23/03/2013 04:00
JFK,32.0,21.02,63.51,260.0,12.65858,0.0,1012.2,10.0,23/03/2013 05:00
JFK,33.08,19.94,58.08,270.0,16.11092,0.0,1012.2,10.0,23/03/2013 06:00
JFK,35.06,19.04,51.64,290.0,9.20624,0.0,1012.3,10.0,23/03/2013 07:00
JFK,37.94,17.96,44.0,290.0,13.80936,0.0,1012.0,10.0,23/03/2013 08:00
JFK,39.92,17.96,40.72,300.0,21.86482,0.0,1011.6,10.0,23/03/2013 09:00
JFK,42.08,17.96,37.46,270.0,18.41248,0.0,1011.3,10.0,23/03/2013 10:00
JFK,44.96,17.06,32.27,280.0,24.16638,0.0,1011.6,10.0,23/03/2013 11:00
JFK,46.04,17.06,30.97,310.0,21.86482,0.0,1011.2,10.0,23/03/2013 12:00
JFK,46.94,15.98,28.57,300.0,23.0156,0.0,1010.7,10.0,23/03/2013 13:00
JFK,42.98,15.08,31.94,300.0,23.0156,0.0,1010.4,10.0,23/03/2013 14:00
JFK,46.94,15.08,27.47,310.0,21.86482,0.0,1010.0,10.0,23/03/2013 15:00
JFK,46.94,14.0,26.21,320.0,21.86482,0.0,1010.2,10.0,23/03/2013 16:00
JFK,44.96,15.08,29.61,290.0,24.16638,0.0,1010.7,10.0,23/03/2013 17:00
JFK,44.06,14.0,29.23,310.0,20.71404,0.0,1011.3,10.0,23/03/2013 18:00
JFK,42.08,14.0,31.54,310.0,18.41248,0.0,1011.6,10.0,23/03/2013 19:00
JFK,41.0,15.08,34.47,310.0,23.0156,0.0,1012.6,10.0,23/03/2013 20:00
JFK,39.92,15.08,35.95,320.0,20.71404,0.0,1013.0,10.0,23/03/2013 21:00
JFK,37.94,15.08,38.84,330.0,20.71404,0.0,1013.3,10.0,23/03/2013 22:00
JFK,37.04,15.08,40.24,320.0,24.16638,0.0,1013.7,10.0,23/03/2013 23:00
JFK,35.96,15.98,43.67,320.0,17.2617,0.0,1013.9,10.0,24/03/2013 00:00
JFK,35.06,15.98,45.26,330.0,11.5078,0.0,1013.6,10.0,24/03/2013 01:00
JFK,33.98,17.06,49.51,340.0,11.5078,0.0,1012.9,10.0,24/03/2013 02:00
JFK,33.08,17.06,51.33,310.0,6.90468,0.0,1013.2,10.0,24/03/2013 03:00
JFK,33.98,17.06,49.51,300.0,9.20624,0.0,1013.5,10.0,24/03/2013 04:00
JFK,33.08,17.96,53.36,280.0,8.05546,0.0,1013.8,10.0,24/03/2013 05:00
JFK,33.08,17.06,51.33,270.0,9.20624,0.0,1013.7,10.0,24/03/2013 06:00
JFK,35.06,17.96,49.3,290.0,8.05546,0.0,1014.1,10.0,24/03/2013 07:00
JFK,37.94,17.96,44.0,310.0,11.5078,0.0,1014.2,10.0,24/03/2013 08:00
JFK,39.92,17.96,40.72,350.0,13.80936,0.0,1013.7,10.0,24/03/2013 09:00
JFK,42.08,17.96,37.46,340.0,12.65858,0.0,1012.8,10.0,24/03/2013 10:00
JFK,44.06,17.96,34.72,310.0,10.35702,0.0,1011.7,10.0,24/03/2013 11:00
JFK,44.06,17.96,34.72,360.0,11.5078,0.0,1010.6,10.0,24/03/2013 12:00
JFK,44.96,17.96,33.55,10.0,11.5078,0.0,1010.1,10.0,24/03/2013 13:00
JFK,44.96,17.06,32.27,40.0,12.65858,0.0,1008.1,10.0,24/03/2013 14:00
JFK,46.04,17.96,32.2,330.0,9.20624,0.0,1007.5,10.0,24/03/2013 15:00
JFK,46.04,17.96,32.2,50.0,8.05546,0.0,1006.6,10.0,24/03/2013 16:00
JFK,41.0,24.98,52.56,150.0,11.5078,0.0,1007.1,10.0,24/03/2013 17:00
JFK,39.02,24.08,54.68,140.0,4.60312,0.0,1006.9,10.0,24/03/2013 18:00
JFK,39.02,24.08,54.68,180.0,6.90468,0.0,1008.2,10.0,24/03/2013 19:00
JFK,37.94,24.98,59.22,180.0,6.90468,0.0,1008.3,10.0,24/03/2013 20:00
JFK,37.94,26.06,61.94,200.0,4.60312,0.0,1008.4,10.0,24/03/2013 21:00
JFK,37.04,26.06,64.17,190.0,4.60312,0.0,1007.8,10.0,24/03/2013 22:00
JFK,37.94,26.06,61.94,140.0,3.45234,0.0,1006.9,10.0,24/03/2013 23:00
JFK,37.94,26.96,64.29,100.0,3.45234,0.0,1006.2,10.0,25/03/2013 00:00
JFK,37.94,26.96,64.29,100.0,3.45234,0.0,1006.4,10.0,25/03/2013 01:00
JFK,37.04,26.96,66.6,60.0,4.60312,0.0,1005.2,10.0,25/03/2013 02:00
JFK,37.94,26.96,64.29,50.0,6.90468,0.0,1004.1,10.0,25/03/2013 03:00
JFK,37.94,26.96,64.29,60.0,9.20624,0.0,1003.3,10.0,25/03/2013 04:00
JFK,37.94,26.96,64.29,50.0,12.65858,0.0,1003.3,10.0,25/03/2013 05:00
JFK,37.94,28.04,67.21,40.0,13.80936,0.0,1002.8,10.0,25/03/2013 06:00
JFK,37.94,26.96,64.29,50.0,16.11092,0.0,1002.3,10.0,25/03/2013 07:00
JFK,39.02,26.06,59.37,60.0,14.96014,0.0,1003.1,10.0,25/03/2013 08:00
JFK,39.02,26.06,59.37,40.0,18.41248,0.0,1002.3,10.0,25/03/2013 09:00
JFK,39.02,26.06,59.37,70.0,13.80936,0.0,1002.0,10.0,25/03/2013 10:00
JFK,39.2,28.94,75.39,80.0,19.56326,0.01,,4.0,25/03/2013 11:00
JFK,35.6,30.92,88.42,90.0,12.65858,0.04,,2.0,25/03/2013 12:00
JFK,37.4,33.8,86.69,60.0,20.71404,0.04,,7.0,25/03/2013 13:00
JFK,37.04,33.08,85.43,60.0,12.65858,0.01,998.5,7.0,25/03/2013 14:00
JFK,37.4,33.8,86.69,60.0,8.05546,0.02,,9.0,25/03/2013 15:00
JFK,37.94,33.98,85.49,20.0,8.05546,0.01,998.0,9.0,25/03/2013 16:00
JFK,37.04,33.98,88.57,20.0,6.90468,0.03,998.2,7.0,25/03/2013 17:00
JFK,37.04,33.08,85.43,350.0,11.5078,0.03,999.1,6.0,25/03/2013 18:00
JFK,35.96,33.08,89.16,360.0,8.05546,0.02,1000.0,9.0,25/03/2013 19:00
JFK,37.04,33.98,93.08,360.0,8.05546,0.02,,9.0,25/03/2013 20:00
JFK,37.4,33.8,93.08,10.0,10.35702,0.02,,9.0,25/03/2013 21:00
JFK,37.04,33.8,93.08,10.0,4.60312,0.0,,10.0,25/03/2013 22:00
JFK,35.96,33.08,89.16,0.0,0.0,0.0,1002.1,10.0,25/03/2013 23:00
JFK,37.04,32.0,81.8,320.0,8.05546,0.0,1002.4,10.0,26/03/2013 00:00
JFK,37.94,28.94,69.73,350.0,8.05546,0.0,1003.0,10.0,26/03/2013 01:00
JFK,37.04,26.96,66.6,350.0,6.90468,0.0,1003.4,10.0,26/03/2013 02:00
JFK,37.04,28.04,69.63,300.0,8.05546,0.0,1003.8,10.0,26/03/2013 03:00
JFK,37.04,28.94,72.24,320.0,8.05546,0.0,1004.3,10.0,26/03/2013 04:00
JFK,37.94,28.94,69.73,330.0,8.05546,0.0,1005.1,10.0,26/03/2013 05:00
JFK,37.94,28.04,67.21,320.0,5.7539,0.0,1005.8,10.0,26/03/2013 06:00
JFK,37.94,30.02,72.87,270.0,6.90468,0.0,1006.5,10.0,26/03/2013 07:00
JFK,41.0,30.92,67.09,,4.60312,0.0,1007.2,10.0,26/03/2013 08:00
JFK,44.06,28.94,55.02,280.0,5.7539,0.0,1007.2,10.0,26/03/2013 09:00
JFK,46.94,28.94,49.33,250.0,10.35702,0.0,1007.3,10.0,26/03/2013 10:00
JFK,48.92,28.4,49.24,310.0,14.96014,0.0,,10.0,26/03/2013 11:00
JFK,48.92,24.08,37.46,340.0,14.96014,0.0,1007.1,10.0,26/03/2013 12:00
JFK,53.06,21.92,29.35,340.0,10.35702,0.0,1006.9,10.0,26/03/2013 13:00
JFK,50.0,19.94,30.21,360.0,14.96014,0.0,1006.8,10.0,26/03/2013 14:00
JFK,48.92,23.0,35.8,340.0,10.35702,0.0,1007.3,10.0,26/03/2013 15:00
JFK,50.0,21.92,32.86,320.0,10.35702,0.0,1007.5,10.0,26/03/2013 16:00
JFK,46.04,26.96,47.05,350.0,17.2617,0.0,1008.3,10.0,26/03/2013 17:00
JFK,46.04,26.06,45.33,360.0,8.05546,0.0,1008.9,10.0,26/03/2013 18:00
JFK,44.06,24.98,46.73,330.0,6.90468,0.0,1009.8,10.0,26/03/2013 19:00
JFK,44.06,23.0,43.02,310.0,10.35702,0.0,1010.3,10.0,26/03/2013 20:00
JFK,42.98,23.0,44.83,340.0,6.90468,0.0,1011.0,10.0,26/03/2013 21:00
JFK,42.98,24.08,46.91,300.0,10.35702,0.0,1011.3,10.0,26/03/2013 22:00
JFK,42.08,23.0,46.41,320.0,8.05546,0.0,1011.4,10.0,26/03/2013 23:00
JFK,42.08,21.92,44.34,300.0,10.35702,0.0,1011.6,10.0,27/03/2013 00:00
JFK,41.0,24.08,50.63,290.0,9.20624,0.0,1011.8,10.0,27/03/2013 01:00
JFK,39.02,21.92,49.93,310.0,11.5078,0.0,1011.5,10.0,27/03/2013 02:00
JFK,37.94,21.02,50.14,330.0,10.35702,0.0,1011.3,10.0,27/03/2013 03:00
JFK,37.94,21.02,50.14,330.0,11.5078,0.0,1011.6,10.0,27/03/2013 04:00
JFK,35.96,21.02,54.21,320.0,9.20624,0.0,1012.0,10.0,27/03/2013 05:00
JFK,37.04,21.02,51.95,310.0,12.65858,0.0,1012.8,10.0,27/03/2013 06:00
JFK,39.92,23.0,50.46,300.0,11.5078,0.0,1013.3,10.0,27/03/2013 07:00
JFK,42.98,24.98,48.7,310.0,13.80936,0.0,1013.5,10.0,27/03/2013 08:00
JFK,44.96,24.98,45.15,320.0,13.80936,0.0,1013.5,10.0,27/03/2013 09:00
JFK,46.94,26.06,43.81,310.0,13.80936,0.0,1013.2,10.0,27/03/2013 10:00
JFK,48.92,24.08,37.46,320.0,12.65858,0.0,1012.9,10.0,27/03/2013 11:00
JFK,51.08,21.02,30.39,300.0,12.65858,0.0,1012.6,10.0,27/03/2013 12:00
JFK,50.0,17.06,26.7,330.0,14.96014,0.0,1012.2,10.0,27/03/2013 13:00
JFK,53.06,19.94,26.98,290.0,14.96014,0.0,1011.8,10.0,27/03/2013 14:00
JFK,51.08,19.04,27.93,320.0,20.71404,0.0,1011.4,10.0,27/03/2013 15:00
JFK,51.08,17.06,25.65,320.0,17.2617,0.0,1011.5,10.0,27/03/2013 16:00
JFK,51.98,19.94,28.07,290.0,19.56326,0.0,1011.9,10.0,27/03/2013 17:00
JFK,51.08,17.06,25.65,310.0,19.56326,0.0,1012.4,10.0,27/03/2013 18:00
JFK,48.92,19.04,30.27,320.0,16.11092,0.0,1013.4,10.0,27/03/2013 19:00
JFK,46.04,26.96,47.05,300.0,19.56326,0.0,1014.2,10.0,27/03/2013 20:00
JFK,44.06,26.06,48.87,300.0,18.41248,0.0,1014.7,10.0,27/03/2013 21:00
JFK,42.98,26.06,50.94,310.0,17.2617,0.0,1014.9,10.0,27/03/2013 22:00
JFK,42.08,26.96,54.73,310.0,11.5078,0.0,1015.0,10.0,27/03/2013 23:00
JFK,41.0,26.96,57.06,310.0,18.41248,0.0,1015.0,10.0,28/03/2013 00:00
JFK,39.92,26.96,59.5,310.0,19.56326,0.0,1014.9,10.0,28/03/2013 01:00
JFK,39.02,28.04,64.43,310.0,16.11092,0.0,1014.9,10.0,28/03/2013 02:00
JFK,39.02,26.96,61.63,310.0,13.80936,0.0,1014.7,10.0,28/03/2013 03:00
JFK,39.02,26.96,61.63,310.0,12.65858,0.0,1014.7,10.0,28/03/2013 04:00
JFK,37.94,26.96,64.29,320.0,10.35702,0.0,1014.8,10.0,28/03/2013 05:00
JFK,37.94,26.96,64.29,300.0,10.35702,0.0,1015.3,10.0,28/03/2013 06:00
JFK,39.92,28.04,62.21,310.0,12.65858,0.0,1015.7,10.0,28/03/2013 07:00
JFK,44.06,26.96,50.73,330.0,14.96014,0.0,1015.8,10.0,28/03/2013 08:00
JFK,46.04,26.96,47.05,330.0,13.80936,0.0,1015.8,10.0,28/03/2013 09:00
JFK,48.02,26.06,42.07,330.0,11.5078,0.0,1016.1,10.0,28/03/2013 10:00
JFK,48.02,26.06,42.07,350.0,11.5078,0.0,1016.2,10.0,28/03/2013 11:00
JFK,48.92,26.06,40.68,340.0,14.96014,0.0,1016.1,10.0,28/03/2013 12:00
JFK,48.92,26.96,42.22,20.0,13.80936,0.0,1015.9,10.0,28/03/2013 13:00
JFK,48.92,26.96,42.22,10.0,18.41248,0.0,1015.7,10.0,28/03/2013 14:00
JFK,50.0,26.06,39.07,360.0,18.41248,0.0,1015.7,10.0,28/03/2013 15:00
JFK,48.02,28.94,47.36,330.0,17.2617,0.0,1016.3,10.0,28/03/2013 16:00
JFK,48.92,26.96,42.22,320.0,17.2617,0.0,1016.7,10.0,28/03/2013 17:00
JFK,48.02,28.04,45.65,310.0,14.96014,0.0,1017.4,10.0,28/03/2013 18:00
JFK,48.02,28.04,45.65,330.0,13.80936,0.0,1017.9,10.0,28/03/2013 19:00
JFK,46.94,26.96,45.48,330.0,18.41248,0.0,1018.5,10.0,28/03/2013 20:00
JFK,46.94,26.96,45.48,320.0,14.96014,0.0,1019.4,10.0,28/03/2013 21:00
JFK,46.04,28.04,49.19,320.0,14.96014,0.0,1019.5,10.0,28/03/2013 22:00
JFK,44.96,28.04,51.24,320.0,12.65858,0.0,1019.6,10.0,28/03/2013 23:00
JFK,44.06,28.04,53.03,320.0,11.5078,0.0,1019.8,10.0,29/03/2013 00:00
JFK,44.06,26.96,50.73,320.0,10.35702,0.0,1020.0,10.0,29/03/2013 01:00
JFK,42.98,26.96,52.87,320.0,16.11092,0.0,1019.9,10.0,29/03/2013 02:00
JFK,44.06,26.96,50.73,310.0,9.20624,0.0,1019.9,10.0,29/03/2013 03:00
JFK,44.06,26.96,50.73,320.0,12.65858,0.0,1019.9,10.0,29/03/2013 04:00
JFK,42.98,26.96,52.87,320.0,11.5078,0.0,1020.1,10.0,29/03/2013 05:00
JFK,41.0,26.96,57.06,320.0,9.20624,0.0,1020.3,10.0,29/03/2013 06:00
JFK,42.98,26.96,52.87,310.0,11.5078,0.0,1020.9,10.0,29/03/2013 07:00
JFK,46.04,28.04,49.19,310.0,13.80936,0.0,1020.7,10.0,29/03/2013 08:00
JFK,48.02,26.96,43.67,290.0,10.35702,0.0,1020.8,10.0,29/03/2013 09:00
JFK,51.08,26.06,37.54,310.0,8.05546,0.0,1020.6,10.0,29/03/2013 10:00
JFK,53.96,24.98,32.28,290.0,10.35702,0.0,1020.3,10.0,29/03/2013 11:00
JFK,53.96,23.0,29.72,270.0,11.5078,0.0,1019.7,10.0,29/03/2013 12:00
JFK,53.96,24.98,32.28,230.0,12.65858,0.0,1018.9,10.0,29/03/2013 13:00
JFK,55.04,24.08,29.89,240.0,18.41248,0.0,1018.2,10.0,29/03/2013 14:00
JFK,51.98,24.98,34.72,230.0,14.96014,0.0,1017.9,10.0,29/03/2013 15:00
JFK,53.06,21.02,28.25,310.0,11.5078,0.0,1017.8,10.0,29/03/2013 16:00
JFK,51.98,24.98,34.72,300.0,17.2617,0.0,1018.3,10.0,29/03/2013 17:00
JFK,48.92,24.08,37.46,320.0,18.41248,0.0,1018.6,10.0,29/03/2013 18:00
JFK,48.02,21.92,35.38,320.0,14.96014,0.0,1019.1,10.0,29/03/2013 19:00
JFK,48.02,24.08,38.74,320.0,14.96014,0.0,1019.8,10.0,29/03/2013 20:00
JFK,46.94,24.98,41.89,320.0,14.96014,0.0,1020.4,10.0,29/03/2013 21:00
JFK,46.04,24.98,43.34,340.0,14.96014,0.0,1020.6,10.0,29/03/2013 22:00
JFK,44.96,26.06,47.23,330.0,11.5078,0.0,1020.6,10.0,29/03/2013 23:00
JFK,42.98,26.96,52.87,320.0,8.05546,0.0,1020.7,10.0,30/03/2013 00:00
JFK,42.08,26.96,54.73,300.0,8.05546,0.0,1020.7,10.0,30/03/2013 01:00
JFK,42.08,28.04,57.22,280.0,8.05546,0.0,1020.4,10.0,30/03/2013 02:00
