Mean TemperatureC,MeanDew PointC, Mean Humidity, Mean Sea Level PressurehPa, Mean VisibilityKm, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,WindDirDegrees,Precipitationmm, CloudCover
12.0,8.0,73.0,1018,10.0,5,,193,0.0,5.0
16.0,9.0,66.0,1016,10.0,6,34.0,262,0.0,5.0
17.0,9.0,64.0,1017,10.0,10,52.0,223,0.0,5.0
13.0,6.0,64.0,1019,10.0,6,,310,0.0,4.0
17.0,9.0,58.0,1012,10.0,10,53.0,213,0.0,3.0
16.0,9.0,66.0,1014,10.0,14,32.0,237,0.0,4.0
14.0,5.0,54.0,1019,10.0,18,47.0,233,0.0,5.0
11.0,4.0,60.0,1020,10.0,5,,291,0.0,5.0
14.0,6.0,57.0,1018,10.0,8,37.0,274,0.0,3.0
17.0,7.0,54.0,1020,10.0,10,,81,0.0,2.0
20.0,9.0,49.0,1016,10.0,10,,170,0.0,2.0
17.0,9.0,61.0,1012,10.0,11,45.0,229,0.0,4.0
10.0,4.0,67.0,1014,10.0,16,40.0,17,0.0,5.0
11.0,6.0,72.0,1013,10.0,14,,14,0.0,6.0
14.0,9.0,79.0,1019,10.0,10,,10,0.0,5.0
14.0,8.0,70.0,1021,10.0,3,,6,0.0,2.0
17.0,8.0,61.0,1019,10.0,6,,317,0.0,4.0
18.0,10.0,59.0,1019,10.0,5,34.0,358,0.0,2.0
18.0,9.0,58.0,1020,10.0,5,26.0,330,0.0,1.0
19.0,7.0,49.0,1020,10.0,5,,8,0.0,1.0
18.0,7.0,49.0,1021,10.0,10,,20,0.0,1.0
19.0,9.0,54.0,1018,9.0,6,,69,0.0,2.0
18.0,11.0,66.0,1013,10.0,10,,74,0.0,4.0
17.0,9.0,62.0,1017,10.0,6,,261,0.0,1.0
19.0,8.0,52.0,1021,,8,42.0,271,0.0,
20.0,9.0,50.0,1021,10.0,10,,315,0.0,2.0
17.0,4.0,41.0,1025,10.0,6,26.0,22,0.0,1.0
19.0,5.0,42.0,1029,,10,32.0,50,0.0,
20.0,6.0,40.0,1029,,10,,30,0.0,
21.0,4.0,37.0,1020,,8,,290,0.0,
19.0,3.0,34.0,1011,10.0,13,29.0,323,0.0,5.0
14.0,1.0,42.0,1018,10.0,19,,1,0.0,1.0
14.0,1.0,43.0,1020,10.0,8,,17,0.0,1.0
17.0,4.0,45.0,1020,,10,,40,0.0,
18.0,6.0,43.0,1017,,6,,128,0.0,
21.0,7.0,42.0,1015,10.0,5,,3,0.0,1.0
22.0,8.0,40.0,1014,10.0,6,,149,0.0,1.0
23.0,11.0,49.0,1015,10.0,8,40.0,11,0.0,3.0
21.0,12.0,67.0,1014,10.0,8,40.0,308,0.0,4.0
20.0,11.0,52.0,1013,10.0,11,55.0,250,0.0,3.0
23.0,10.0,45.0,1013,10.0,11,50.0,218,0.0,2.0
21.0,12.0,59.0,1015,10.0,10,37.0,198,0.0,5.0
20.0,11.0,63.0,1019,10.0,6,,289,0.0,4.0
22.0,11.0,52.0,1020,10.0,6,,6,0.0,4.0
24.0,11.0,44.0,1016,10.0,6,,274,0.0,3.0
24.0,9.0,38.0,1016,10.0,10,35.0,225,0.0,2.0
24.0,10.0,44.0,1018,10.0,8,42.0,270,0.0,2.0
24.0,6.0,33.0,1018,9.0,8,45.0,297,0.0,
26.0,8.0,32.0,1018,9.0,6,,6,0.0,1.0
28.0,8.0,31.0,1019,10.0,11,24.0,131,0.0,3.0
26.0,8.0,33.0,1020,10.0,6,,17,0.0,2.0
26.0,11.0,40.0,1023,10.0,6,42.0,290,0.0,5.0
23.0,11.0,50.0,1020,10.0,8,,98,0.0,4.0
23.0,11.0,51.0,1015,10.0,6,27.0,291,0.0,3.0
24.0,9.0,39.0,1015,10.0,5,,18,0.0,3.0
27.0,12.0,43.0,1020,10.0,10,42.0,19,0.0,2.0
27.0,7.0,28.0,1022,,11,,46,0.0,
27.0,9.0,32.0,1021,,8,34.0,142,0.0,
27.0,4.0,25.0,1016,,11,45.0,145,0.0,
26.0,7.0,28.0,1012,10.0,10,,172,0.0,1.0
28.0,13.0,39.0,1012,10.0,10,53.0,164,0.0,2.0
25.0,14.0,55.0,1016,10.0,10,40.0,266,0.0,3.0
23.0,9.0,39.0,1018,10.0,8,32.0,312,0.0,4.0
24.0,7.0,35.0,1016,10.0,8,47.0,296,0.0,1.0
24.0,3.0,27.0,1015,10.0,6,,264,0.0,2.0
24.0,6.0,33.0,1013,10.0,10,37.0,242,0.0,3.0
24.0,6.0,31.0,1010,10.0,14,45.0,232,0.0,1.0
20.0,11.0,57.0,1013,10.0,23,55.0,239,0.0,4.0
20.0,7.0,44.0,1015,10.0,19,50.0,243,0.0,1.0
20.0,7.0,42.0,1015,10.0,11,39.0,279,0.0,2.0
22.0,6.0,38.0,1017,10.0,5,29.0,68,0.0,3.0
22.0,5.0,36.0,1018,10.0,11,27.0,313,0.0,1.0
23.0,5.0,32.0,1016,10.0,6,,280,0.0,1.0
26.0,8.0,37.0,1017,10.0,8,26.0,264,0.0,1.0
26.0,9.0,34.0,1020,10.0,8,48.0,309,0.0,1.0
28.0,7.0,27.0,1019,10.0,6,35.0,286,0.0,1.0
27.0,6.0,26.0,1017,,5,29.0,296,0.0,
28.0,8.0,31.0,1017,,8,,164,0.0,
29.0,6.0,27.0,1017,,5,34.0,56,0.0,
28.0,7.0,27.0,1016,10.0,8,53.0,138,0.0,3.0
26.0,9.0,35.0,1015,10.0,6,35.0,286,0.0,2.0
26.0,9.0,36.0,1011,10.0,11,53.0,222,0.0,1.0
23.0,9.0,42.0,1010,10.0,16,52.0,212,0.0,4.0
19.0,4.0,38.0,1016,10.0,13,37.0,253,0.0,1.0
22.0,3.0,31.0,1020,,6,37.0,298,0.0,
24.0,3.0,25.0,1021,,8,40.0,292,0.0,
23.0,2.0,25.0,1020,,8,48.0,270,0.0,
24.0,3.0,26.0,1016,10.0,10,39.0,273,0.0,2.0
23.0,0.0,23.0,1016,,10,42.0,253,0.0,
23.0,-1.0,21.0,1019,9.0,8,39.0,260,0.0,0.0
23.0,4.0,28.0,1019,10.0,8,37.0,309,0.0,1.0
24.0,6.0,29.0,1018,10.0,6,37.0,243,0.0,1.0
26.0,8.0,32.0,1017,10.0,8,39.0,259,0.0,1.0
27.0,9.0,34.0,1016,10.0,10,45.0,248,0.0,1.0
24.0,10.0,36.0,1016,10.0,10,,265,0.0,3.0
26.0,6.0,26.0,1021,10.0,6,,1,0.0,1.0
28.0,9.0,33.0,1023,10.0,11,,15,0.0,1.0
28.0,9.0,31.0,1020,10.0,11,,342,0.0,2.0
29.0,6.0,28.0,1018,10.0,10,37.0,329,0.0,1.0
28.0,3.0,23.0,1017,9.0,8,29.0,347,0.0,0.0
29.0,5.0,23.0,1019,10.0,8,,337,0.0,1.0
30.0,7.0,25.0,1019,10.0,10,,123,0.0,1.0
29.0,8.0,27.0,1021,,10,39.0,136,0.0,
28.0,9.0,29.0,1022,9.0,6,37.0,93,0.0,3.0
28.0,9.0,32.0,1022,10.0,10,,7,0.0,1.0
28.0,5.0,25.0,1020,10.0,8,,36,0.0,1.0
27.0,6.0,25.0,1019,10.0,5,27.0,129,0.0,1.0
28.0,8.0,31.0,1019,10.0,6,27.0,3,0.0,3.0
29.0,9.0,30.0,1019,10.0,5,,104,0.0,1.0
28.0,8.0,29.0,1020,10.0,5,,39,0.0,1.0
29.0,7.0,25.0,1022,10.0,5,35.0,29,0.0,1.0
28.0,3.0,22.0,1024,,6,24.0,17,0.0,
29.0,6.0,23.0,1020,10.0,6,29.0,342,0.0,2.0
28.0,7.0,26.0,1015,10.0,6,42.0,230,0.0,2.0
24.0,9.0,39.0,1013,10.0,11,60.0,205,0.0,2.0
23.0,8.0,41.0,1015,10.0,6,37.0,305,0.0,2.0
23.0,8.0,38.0,1020,10.0,6,35.0,242,0.0,1.0
24.0,7.0,32.0,1020,10.0,6,,325,0.0,1.0
26.0,6.0,29.0,1017,10.0,8,,270,0.0,1.0
27.0,12.0,45.0,1016,10.0,10,,38,0.0,2.0
23.0,13.0,59.0,1019,10.0,11,61.0,97,0.0,3.0
23.0,13.0,58.0,1019,10.0,6,26.0,232,0.0,2.0
24.0,11.0,43.0,1016,10.0,6,37.0,307,0.0,2.0
24.0,11.0,42.0,1015,10.0,10,48.0,263,0.0,1.0
24.0,7.0,34.0,1015,10.0,11,50.0,229,0.0,1.0
21.0,3.0,30.0,1014,8.0,8,,284,0.0,0.0
21.0,11.0,56.0,1011,10.0,14,53.0,220,0.0,4.0
20.0,10.0,53.0,1014,10.0,19,60.0,240,0.0,2.0
21.0,10.0,52.0,1019,10.0,10,42.0,286,0.0,1.0
22.0,11.0,52.0,1019,10.0,8,47.0,291,0.0,2.0
21.0,11.0,51.0,1017,10.0,8,47.0,272,0.0,2.0
21.0,11.0,53.0,1017,10.0,8,32.0,323,0.0,2.0
22.0,10.0,49.0,1018,10.0,10,39.0,194,0.0,3.0
24.0,12.0,54.0,1019,10.0,18,39.0,167,0.0,4.0
21.0,10.0,53.0,1020,10.0,8,,303,0.0,2.0
22.0,9.0,44.0,1019,10.0,6,40.0,271,0.0,2.0
21.0,10.0,51.0,1017,10.0,16,45.0,256,0.0,3.0
21.0,9.0,47.0,1016,10.0,13,45.0,295,0.0,1.0
19.0,6.0,43.0,1018,10.0,23,,355,0.0,2.0
19.0,2.0,38.0,1024,,8,,18,0.0,
22.0,7.0,37.0,1024,9.0,8,45.0,40,0.0,
23.0,7.0,37.0,1025,,11,,47,0.0,
22.0,6.0,38.0,1024,,6,24.0,24,0.0,
22.0,3.0,31.0,1019,10.0,11,,40,0.0,3.0
19.0,7.0,47.0,1023,10.0,8,35.0,159,0.0,2.0
18.0,5.0,41.0,1024,,8,23.0,172,0.0,
19.0,2.0,37.0,1024,8.0,5,,21,0.0,
19.0,-1.0,28.0,1022,8.0,5,,360,0.0,0.0
18.0,3.0,35.0,1021,10.0,6,,71,0.0,1.0
21.0,10.0,50.0,1023,10.0,6,29.0,155,0.0,1.0
21.0,8.0,43.0,1023,10.0,6,,310,0.0,2.0
20.0,8.0,47.0,1018,10.0,8,48.0,313,0.0,2.0
20.0,8.0,47.0,1018,10.0,8,,29,0.0,2.0
21.0,9.0,50.0,1021,10.0,6,,73,0.0,2.0
20.0,9.0,50.0,1022,10.0,5,,347,0.0,1.0
21.0,8.0,45.0,1022,10.0,6,32.0,298,0.0,1.0
23.0,11.0,47.0,1018,10.0,8,,291,0.0,4.0
19.0,10.0,53.0,1015,10.0,6,,245,0.0,3.0
19.0,11.0,57.0,1014,10.0,8,52.0,327,0.0,4.0
17.0,13.0,80.0,1009,9.0,8,,182,0.0,5.0
18.0,13.0,82.0,1008,10.0,16,52.0,188,0.0,6.0
16.0,12.0,82.0,1013,10.0,11,39.0,194,0.0,5.0
17.0,11.0,74.0,1017,9.0,11,53.0,200,0.0,5.0
14.0,8.0,64.0,1019,10.0,2,,36,0.0,2.0
13.0,6.0,64.0,1018,10.0,10,23.0,23,0.0,4.0
12.0,3.0,56.0,1020,10.0,13,,36,0.0,5.0
13.0,3.0,53.0,1023,10.0,5,,358,0.0,2.0
16.0,6.0,54.0,1024,10.0,6,,60,0.0,1.0
17.0,8.0,63.0,1023,,6,,3,0.0,
16.0,8.0,63.0,1021,,3,,6,0.0,
17.0,9.0,64.0,1020,10.0,5,,342,0.0,5.0
17.0,13.0,84.0,1019,9.0,8,,174,0.0,5.0
17.0,13.0,85.0,1017,10.0,3,,12,0.0,6.0
17.0,12.0,79.0,1015,9.0,5,,44,0.0,5.0
16.0,11.0,77.0,1015,10.0,3,,6,0.0,4.0
14.0,11.0,85.0,1014,10.0,5,,38,0.0,5.0
13.0,10.0,85.0,1012,10.0,5,,356,0.0,5.0
13.0,10.0,82.0,1010,8.0,5,,176,0.0,5.0
13.0,11.0,84.0,1004,9.0,14,48.0,204,0.0,6.0
13.0,9.0,77.0,1006,10.0,19,50.0,242,0.0,3.0
12.0,9.0,80.0,1011,10.0,5,,33,0.0,5.0
12.0,6.0,70.0,1011,10.0,6,42.0,300,0.0,3.0
7.0,-1.0,52.0,1014,10.0,13,24.0,309,0.0,1.0
7.0,-1.0,62.0,1015,10.0,6,,37,0.0,5.0
8.0,1.0,68.0,1016,10.0,13,,18,0.0,6.0
10.0,8.0,88.0,1011,10.0,8,,221,0.0,6.0
11.0,8.0,85.0,1011,10.0,6,,173,0.0,5.0
12.0,9.0,88.0,1013,9.0,11,48.0,198,0.0,5.0
13.0,7.0,73.0,1014,10.0,16,60.0,254,0.0,4.0
13.0,6.0,67.0,1010,10.0,24,50.0,247,0.0,4.0
10.0,7.0,85.0,990,10.0,27,64.0,227,0.0,6.0
11.0,4.0,65.0,1003,10.0,14,,290,0.0,3.0
8.0,4.0,79.0,1017,,5,32.0,180,0.0,
8.0,4.0,84.0,1023,9.0,3,,8,0.0,5.0
8.0,5.0,83.0,1027,10.0,3,,358,0.0,5.0
9.0,7.0,82.0,1026,10.0,6,,358,0.0,5.0
12.0,8.0,80.0,1025,9.0,3,,355,0.0,2.0
11.0,7.0,82.0,1017,6.0,5,,40,0.0,0.0
12.0,9.0,84.0,1016,9.0,5,,218,0.0,4.0
12.0,9.0,81.0,1018,10.0,6,27.0,187,0.0,5.0
11.0,8.0,84.0,1017,10.0,5,,166,0.0,4.0
10.0,7.0,80.0,1021,9.0,3,,344,0.0,1.0
11.0,9.0,87.0,1024,8.0,6,,159,0.0,5.0
13.0,9.0,83.0,1027,8.0,3,32.0,197,0.0,5.0
10.0,8.0,89.0,1026,6.0,5,,282,0.0,5.0
10.0,8.0,89.0,1011,9.0,8,48.0,150,0.0,5.0
10.0,8.0,87.0,1008,9.0,6,,14,0.0,5.0
10.0,1.0,60.0,1022,10.0,14,37.0,36,0.0,1.0
11.0,2.0,56.0,1024,,10,,12,0.0,
11.0,5.0,71.0,1024,,5,,356,0.0,
10.0,6.0,79.0,1019,7.0,5,,21,0.0,
8.0,7.0,88.0,1013,8.0,3,,17,0.0,5.0
11.0,8.0,83.0,1005,10.0,11,50.0,154,0.0,5.0
9.0,7.0,90.0,1000,9.0,14,,189,0.0,5.0
7.0,4.0,87.0,1009,9.0,5,,13,0.0,4.0
9.0,2.0,65.0,1014,10.0,10,,16,0.0,4.0
4.0,3.0,88.0,1013,9.0,8,40.0,214,0.0,5.0
8.0,1.0,62.0,1012,10.0,24,60.0,282,0.0,2.0
6.0,2.0,76.0,1018,10.0,10,,184,0.0,4.0
7.0,7.0,89.0,1019,9.0,5,34.0,310,0.0,6.0
11.0,8.0,85.0,1013,9.0,13,52.0,217,0.0,6.0
6.0,1.0,68.0,1005,10.0,14,40.0,267,0.0,5.0
3.0,0.0,80.0,1012,10.0,3,,81,0.0,3.0
2.0,1.0,85.0,1012,9.0,5,29.0,121,0.0,4.0
2.0,1.0,89.0,1011,10.0,3,,12,0.0,4.0
6.0,3.0,79.0,1014,10.0,11,47.0,80,0.0,5.0
6.0,5.0,88.0,1015,10.0,8,,103,0.0,5.0
8.0,5.0,84.0,1016,10.0,10,,198,0.0,4.0
6.0,4.0,90.0,1020,8.0,3,,24,0.0,6.0
6.0,5.0,91.0,1010,9.0,5,,94,0.0,6.0
6.0,1.0,75.0,1016,10.0,8,,31,0.0,5.0
3.0,1.0,87.0,1024,8.0,2,,14,0.0,2.0
7.0,3.0,85.0,1027,7.0,3,,357,0.0,0.0
7.0,4.0,88.0,1028,5.0,3,,12,0.0,1.0
7.0,5.0,93.0,1027,3.0,3,,356,0.0,2.0
8.0,5.0,87.0,1023,7.0,3,,123,0.0,
6.0,1.0,80.0,1022,9.0,3,,358,0.0,3.0
5.0,2.0,84.0,1020,10.0,5,,356,0.0,4.0
8.0,6.0,85.0,1017,10.0,8,47.0,245,0.0,5.0
7.0,5.0,85.0,1025,8.0,8,27.0,179,0.0,3.0
7.0,4.0,91.0,1026,8.0,3,,1,0.0,4.0
6.0,4.0,95.0,1025,3.0,3,,64,0.0,4.0
6.0,-1.0,64.0,1027,8.0,18,74.0,9,0.0,1.0
3.0,-3.0,61.0,1031,10.0,11,,13,0.0,1.0
4.0,0.0,72.0,1029,10.0,8,26.0,336,0.0,1.0
4.0,1.0,83.0,1027,,5,,350,0.0,
3.0,0.0,84.0,1022,10.0,5,,342,0.0,3.0
3.0,2.0,89.0,1017,9.0,5,,346,0.0,4.0
7.0,0.0,64.0,1013,10.0,19,66.0,303,0.0,2.0
3.0,-1.0,75.0,1018,10.0,10,52.0,217,0.0,3.0
10.0,4.0,67.0,1017,10.0,11,,199,0.0,5.0
8.0,3.0,71.0,1021,10.0,8,,32,0.0,3.0
4.0,-1.0,72.0,1023,,2,,70,0.0,
9.0,8.0,92.0,1030,5.0,6,,347,0.0,7.0
11.0,7.0,85.0,1031,10.0,5,,353,0.0,5.0
10.0,5.0,79.0,1033,9.0,3,,351,0.0,0.0
11.0,6.0,78.0,1035,9.0,3,23.0,359,0.0,0.0
11.0,5.0,76.0,1035,9.0,3,,359,0.0,0.0
9.0,4.0,75.0,1031,,5,,339,0.0,
9.0,4.0,77.0,1029,5.0,3,24.0,347,0.0,
9.0,4.0,79.0,1028,9.0,6,,350,0.0,4.0
6.0,3.0,89.0,1027,4.0,5,,7,0.0,5.0
7.0,-3.0,61.0,1027,9.0,6,,21,0.0,0.0
6.0,-6.0,53.0,1026,9.0,5,,355,0.0,0.0
6.0,-3.0,58.0,1025,,5,,63,0.0,
7.0,-1.0,62.0,1025,,5,,347,0.0,
7.0,1.0,68.0,1023,7.0,5,,348,0.0,
7.0,2.0,74.0,1022,,5,29.0,300,0.0,
7.0,3.0,81.0,1024,5.0,5,,89,0.0,5.0
4.0,-2.0,62.0,1025,10.0,5,,33,0.0,1.0
4.0,-2.0,68.0,1018,10.0,5,,31,0.0,5.0
4.0,-5.0,53.0,1009,10.0,11,,34,0.0,3.0
2.0,-1.0,79.0,1001,9.0,10,,18,0.0,5.0
7.0,4.0,88.0,996,9.0,10,47.0,314,0.0,6.0
3.0,1.0,80.0,1008,9.0,10,,183,0.0,3.0
4.0,2.0,82.0,1012,8.0,10,,189,0.0,6.0
3.0,3.0,89.0,1009,9.0,8,,3,0.0,7.0
8.0,6.0,90.0,1004,8.0,6,,340,0.0,7.0
4.0,1.0,77.0,1004,10.0,8,,26,0.0,4.0
3.0,-4.0,61.0,1005,10.0,14,60.0,273,0.0,4.0
4.0,-5.0,54.0,1012,10.0,23,50.0,288,0.0,3.0
4.0,-3.0,57.0,1015,10.0,19,48.0,330,0.0,6.0
2.0,-8.0,51.0,1021,10.0,10,,21,0.0,4.0
2.0,-9.0,49.0,1027,9.0,6,,31,0.0,0.0
4.0,-4.0,60.0,1030,9.0,3,34.0,272,0.0,3.0
7.0,-1.0,63.0,1029,9.0,5,,226,0.0,6.0
8.0,1.0,66.0,1024,9.0,5,35.0,298,0.0,6.0
12.0,5.0,66.0,1021,9.0,16,,303,0.0,5.0
7.0,1.0,60.0,1026,10.0,5,24.0,311,0.0,2.0
8.0,3.0,70.0,1023,10.0,5,26.0,40,0.0,3.0
9.0,4.0,71.0,1022,8.0,5,,336,0.0,6.0
11.0,4.0,66.0,1018,10.0,10,39.0,307,0.0,5.0
9.0,4.0,69.0,1017,10.0,13,63.0,212,0.0,3.0
9.0,7.0,84.0,1012,9.0,11,39.0,194,0.0,6.0
8.0,6.0,84.0,1017,10.0,5,,17,0.0,6.0
8.0,4.0,75.0,1027,10.0,6,,344,0.0,1.0
12.0,5.0,64.0,1029,10.0,10,,13,0.0,1.0
11.0,6.0,68.0,1029,10.0,6,35.0,261,0.0,3.0
12.0,7.0,74.0,1029,10.0,5,,156,0.0,5.0
11.0,7.0,76.0,1028,9.0,5,,352,0.0,3.0
12.0,5.0,64.0,1030,,3,,356,0.0,
12.0,6.0,63.0,1030,,5,,282,0.0,
13.0,4.0,63.0,1024,7.0,5,29.0,348,0.0,
9.0,-2.0,46.0,1024,10.0,11,45.0,4,0.0,1.0
7.0,-3.0,46.0,1021,10.0,10,24.0,317,0.0,3.0
7.0,2.0,67.0,1014,10.0,11,,13,0.0,5.0
6.0,-6.0,44.0,1014,10.0,16,35.0,45,0.0,3.0
4.0,-2.0,63.0,1009,10.0,14,40.0,79,0.0,4.0
3.0,0.0,78.0,1008,9.0,11,,34,0.0,6.0
3.0,2.0,89.0,1007,7.0,16,,12,0.0,6.0
7.0,4.0,86.0,1003,9.0,14,,3,0.0,7.0
8.0,6.0,87.0,1004,9.0,13,47.0,275,0.0,7.0
9.0,4.0,74.0,1011,10.0,19,50.0,230,0.0,5.0
8.0,4.0,81.0,1008,10.0,14,50.0,183,0.0,4.0
7.0,3.0,77.0,1014,10.0,13,45.0,227,0.0,5.0
8.0,4.0,74.0,1027,10.0,13,,204,0.0,3.0
11.0,6.0,74.0,1028,10.0,3,,22,0.0,4.0
13.0,6.0,66.0,1024,10.0,5,,325,0.0,4.0
13.0,4.0,60.0,1018,10.0,6,,324,0.0,1.0
12.0,4.0,60.0,1013,10.0,3,,36,0.0,2.0
11.0,3.0,59.0,1010,10.0,13,,43,0.0,3.0
6.0,-3.0,50.0,1011,10.0,18,,31,0.0,2.0
6.0,-3.0,57.0,1013,10.0,14,50.0,23,0.0,3.0
7.0,-2.0,54.0,1016,10.0,11,,22,0.0,4.0
8.0,0.0,57.0,1020,10.0,13,,8,0.0,3.0
8.0,-1.0,55.0,1021,10.0,10,,46,0.0,1.0
8.0,-1.0,54.0,1016,10.0,11,,24,0.0,1.0
11.0,2.0,59.0,1012,10.0,6,,43,0.0,2.0
13.0,7.0,72.0,1007,10.0,5,,355,0.0,6.0
10.0,5.0,74.0,1011,10.0,14,39.0,231,0.0,4.0
10.0,3.0,66.0,1007,10.0,21,63.0,249,0.0,3.0
10.0,-1.0,48.0,1011,10.0,27,42.0,277,0.0,4.0
11.0,6.0,68.0,1016,10.0,21,48.0,219,0.0,3.0
13.0,7.0,69.0,1015,10.0,5,29.0,230,0.0,5.0
11.0,3.0,59.0,1017,10.0,16,,316,0.0,3.0
12.0,3.0,55.0,1020,10.0,8,,40,0.0,1.0
14.0,4.0,54.0,1018,,5,,2,0.0,
16.0,3.0,48.0,1016,,5,,4,0.0,
17.0,6.0,49.0,1014,,6,,225,0.0,
17.0,7.0,55.0,1010,10.0,6,,35,0.0,3.0
13.0,8.0,71.0,1004,9.0,6,,134,0.0,6.0
11.0,6.0,73.0,1002,10.0,6,,342,0.0,5.0
10.0,0.0,50.0,1004,10.0,16,,288,0.0,4.0
10.0,4.0,71.0,1007,10.0,18,42.0,216,0.0,5.0
8.0,6.0,86.0,1005,9.0,6,,26,0.0,5.0
11.0,6.0,77.0,1001,10.0,18,,25,0.0,6.0
11.0,2.0,54.0,1004,10.0,18,37.0,324,0.0,3.0
11.0,4.0,64.0,1001,10.0,26,63.0,269,0.0,6.0
10.0,1.0,52.0,1007,10.0,24,55.0,287,0.0,3.0
10.0,-1.0,49.0,1012,10.0,19,37.0,306,0.0,3.0
9.0,-2.0,45.0,1016,10.0,8,,47,0.0,1.0
10.0,3.0,63.0,1012,10.0,10,,257,0.0,6.0
13.0,8.0,81.0,1009,10.0,6,,126,0.0,6.0
10.0,8.0,82.0,1012,10.0,16,42.0,42,0.0,6.0
12.0,8.0,76.0,1015,10.0,10,,11,0.0,6.0
13.0,5.0,63.0,1017,10.0,10,,38,0.0,2.0
13.0,4.0,55.0,1019,10.0,8,,50,0.0,2.0
14.0,6.0,58.0,1022,10.0,5,,63,0.0,2.0
14.0,7.0,58.0,1021,10.0,5,,2,0.0,2.0
17.0,7.0,57.0,1019,10.0,5,,24,0.0,3.0
17.0,8.0,58.0,1024,10.0,5,32.0,173,0.0,1.0
17.0,6.0,49.0,1025,10.0,6,,137,0.0,1.0
17.0,5.0,47.0,1020,10.0,6,,140,0.0,2.0
16.0,8.0,61.0,1015,10.0,6,34.0,254,0.0,4.0
16.0,11.0,79.0,1014,10.0,5,,33,0.0,6.0
16.0,11.0,76.0,1015,10.0,6,,30,0.0,6.0
16.0,11.0,84.0,1017,9.0,5,42.0,70,0.0,5.0
16.0,12.0,85.0,1018,10.0,5,,66,0.0,5.0
16.0,11.0,77.0,1018,10.0,5,27.0,18,0.0,5.0
16.0,11.0,73.0,1020,10.0,5,32.0,42,0.0,3.0
17.0,11.0,67.0,1023,10.0,5,,310,0.0,5.0
19.0,12.0,68.0,1023,10.0,5,26.0,93,0.0,5.0
19.0,12.0,62.0,1022,10.0,6,35.0,292,0.0,2.0
20.0,11.0,57.0,1022,10.0,5,,344,0.0,2.0
21.0,11.0,52.0,1022,10.0,5,,1,0.0,1.0
22.0,12.0,49.0,1022,10.0,8,,7,0.0,2.0
19.0,4.0,38.0,1023,,6,,19,0.0,
20.0,5.0,37.0,1020,,6,,29,0.0,
22.0,8.0,44.0,1016,10.0,5,,344,0.0,1.0
23.0,8.0,40.0,1013,10.0,6,21.0,17,0.0,5.0
21.0,14.0,67.0,1018,10.0,6,,117,0.0,5.0
21.0,13.0,60.0,1021,10.0,6,,67,0.0,2.0
22.0,9.0,45.0,1023,10.0,5,,173,0.0,1.0
23.0,11.0,46.0,1023,10.0,6,27.0,131,0.0,2.0
23.0,12.0,49.0,1022,10.0,5,,14,0.0,1.0
23.0,12.0,51.0,1021,10.0,6,,27,0.0,3.0
22.0,8.0,47.0,1022,10.0,11,,58,0.0,1.0
20.0,2.0,36.0,1022,10.0,18,40.0,47,0.0,1.0
18.0,5.0,43.0,1021,10.0,10,,42,0.0,2.0
21.0,7.0,43.0,1020,10.0,6,,24,0.0,1.0
22.0,7.0,39.0,1018,,6,,7,0.0,
23.0,5.0,34.0,1014,10.0,6,,297,0.0,1.0
21.0,9.0,46.0,1011,10.0,16,,300,0.0,2.0
20.0,6.0,43.0,1012,10.0,13,45.0,332,0.0,2.0
19.0,6.0,42.0,1015,10.0,8,45.0,272,0.0,3.0
23.0,8.0,40.0,1017,10.0,10,48.0,239,0.0,1.0
23.0,10.0,44.0,1019,10.0,11,39.0,234,0.0,1.0
24.0,11.0,43.0,1018,10.0,5,,262,0.0,2.0
26.0,12.0,42.0,1017,10.0,6,42.0,274,0.0,3.0
27.0,11.0,39.0,1019,10.0,6,,255,0.0,1.0
29.0,8.0,30.0,1021,10.0,6,27.0,298,0.0,1.0
29.0,8.0,28.0,1022,10.0,10,39.0,316,0.0,2.0
29.0,8.0,30.0,1021,10.0,8,37.0,319,0.0,1.0
28.0,3.0,24.0,1018,10.0,8,52.0,303,0.0,1.0
26.0,4.0,24.0,1017,,6,29.0,293,0.0,
26.0,6.0,30.0,1018,,6,,360,0.0,
26.0,9.0,37.0,1019,10.0,11,,9,0.0,3.0
27.0,7.0,33.0,1018,10.0,6,29.0,265,0.0,1.0
27.0,6.0,28.0,1016,10.0,10,35.0,238,0.0,2.0
24.0,14.0,57.0,1013,9.0,11,84.0,133,0.0,5.0
19.0,5.0,39.0,1014,10.0,23,48.0,235,0.0,2.0
18.0,2.0,36.0,1020,10.0,16,35.0,306,0.0,1.0
18.0,2.0,37.0,1022,10.0,6,24.0,313,0.0,2.0
20.0,4.0,36.0,1017,10.0,8,39.0,271,0.0,3.0
23.0,8.0,43.0,1017,10.0,8,,10,0.0,2.0
21.0,3.0,36.0,1017,,13,,32,0.0,
21.0,1.0,32.0,1019,,10,,16,0.0,
24.0,6.0,32.0,1019,,8,,61,0.0,
26.0,9.0,39.0,1019,10.0,5,,128,0.0,2.0
28.0,11.0,40.0,1015,10.0,8,,76,0.0,3.0
26.0,13.0,56.0,1016,10.0,10,35.0,292,0.0,2.0
26.0,6.0,29.0,1016,10.0,11,42.0,210,0.0,4.0
24.0,5.0,31.0,1016,10.0,10,52.0,265,0.0,3.0
23.0,7.0,35.0,1016,,6,39.0,256,0.0,
