wind_speed,visibility,precip,pressure,takeoff_risk,landing_risk,enroute_risk
11,10.0,0.0,1020,LOW RISK,LOW RISK,ENROUTE SAFE
8,10.0,0.0,1023,LOW RISK,LOW RISK,ENROUTE SAFE
8,10.0,0.0,1021,LOW RISK,LOW RISK,ENROUTE SAFE
10,10.0,0.0,1018,LOW RISK,LOW RISK,ENROUTE SAFE
5,10.0,0.0,1016,LOW RISK,LOW RISK,ENROUTE SAFE
6,10.0,0.0,1016,LOW RISK,LOW RISK,ENROUTE SAFE
11,10.0,0.0,1016,LOW RISK,LOW RISK,ENROUTE SAFE
8,10.0,0.0,1015,LOW RISK,LOW RISK,ENROUTE SAFE
18,10.0,0.0,1013,LOW RISK,LOW RISK,ENROUTE SAFE
14,10.0,0.0,1013,LOW RISK,LOW RISK,ENROUTE SAFE
8,10.0,0.0,1013,LOW RISK,LOW RISK,ENROUTE SAFE
10,10.0,0.0,1014,LOW RISK,LOW RISK,ENROUTE SAFE
11,10.0,0.0,1015,LOW RISK,LOW RISK,ENROUTE SAFE
10,10.0,0.0,1015,LOW RISK,LOW RISK,ENROUTE SAFE
6,10.0,0.0,1019,LOW RISK,LOW RISK,ENROUTE SAFE
13,10.0,0.0,1019,LOW RISK,LOW RISK,ENROUTE SAFE
13,10.0,0.0,1016,LOW RISK,LOW RISK,ENROUTE SAFE
13,10.0,0.0,1014,LOW RISK,LOW RISK,ENROUTE SAFE
19,10.0,0.0,1012,LOW RISK,MODERATE RISK,ENROUTE SAFE
5,10.0,0.0,1019,LOW RISK,LOW RISK,ENROUTE SAFE
6,10.0,0.0,1017,LOW RISK,LOW RISK,ENROUTE SAFE
8,10.0,0.0,1018,LOW RISK,LOW RISK,ENROUTE SAFE
6,10.0,0.0,1018,LOW RISK,LOW RISK,ENROUTE SAFE
6,10.0,0.0,1015,LOW RISK,LOW RISK,ENROUTE SAFE
8,10.0,0.0,1013,LOW RISK,LOW RISK,ENROUTE SAFE
11,10.0,0.0,1015,LOW RISK,LOW RISK,ENROUTE SAFE
8,10.0,0.0,1017,LOW RISK,LOW RISK,ENROUTE SAFE
6,10.0,0.0,1015,LOW RISK,LOW RISK,ENROUTE SAFE
6,10.0,0.0,1014,LOW RISK,LOW RISK,ENROUTE SAFE
8,9.0,0.0,1013,LOW RISK,LOW RISK,ENROUTE SAFE
11,10.0,0.0,1016,LOW RISK,LOW RISK,ENROUTE SAFE
8,10.0,0.0,1018,LOW RISK,LOW RISK,ENROUTE SAFE
8,10.0,0.0,1019,LOW RISK,LOW RISK,ENROUTE SAFE
10,10.0,0.0,1019,LOW RISK,LOW RISK,ENROUTE SAFE
8,10.0,0.0,1020,LOW RISK,LOW RISK,ENROUTE SAFE
6,10.0,0.0,1020,LOW RISK,LOW RISK,ENROUTE SAFE
8,10.0,0.0,1020,LOW RISK,LOW RISK,ENROUTE SAFE
6,10.0,0.0,1021,LOW RISK,LOW RISK,ENROUTE SAFE
13,10.0,0.0,1021,LOW RISK,LOW RISK,ENROUTE SAFE
10,10.0,0.0,1018,LOW RISK,LOW RISK,ENROUTE SAFE
8,9.0,0.0,1017,LOW RISK,LOW RISK,ENROUTE SAFE
13,8.0,0.0,1017,LOW RISK,LOW RISK,ENROUTE SAFE
8,10.0,0.0,1020,LOW RISK,LOW RISK,ENROUTE SAFE
11,10.0,0.0,1021,LOW RISK,LOW RISK,ENROUTE SAFE
8,10.0,0.0,1016,LOW RISK,LOW RISK,ENROUTE SAFE
11,10.0,0.0,1013,LOW RISK,LOW RISK,ENROUTE SAFE
11,10.0,0.0,1016,LOW RISK,LOW RISK,ENROUTE SAFE
5,10.0,0.0,1020,LOW RISK,LOW RISK,ENROUTE SAFE
6,10.0,0.0,1015,LOW RISK,LOW RISK,ENROUTE SAFE
5,10.0,0.0,1013,LOW RISK,LOW RISK,ENROUTE SAFE
6,10.0,0.0,1015,LOW RISK,LOW RISK,ENROUTE SAFE
5,10.0,0.0,1015,LOW RISK,LOW RISK,ENROUTE SAFE
11,10.0,0.0,1014,LOW RISK,LOW RISK,ENROUTE SAFE
10,10.0,0.0,1013,LOW RISK,LOW RISK,ENROUTE SAFE
14,10.0,0.0,1013,LOW RISK,LOW RISK,ENROUTE SAFE
8,10.0,0.0,1017,LOW RISK,LOW RISK,ENROUTE SAFE
6,9.0,0.0,1018,LOW RISK,LOW RISK,ENROUTE SAFE
10,10.0,0.0,1017,LOW RISK,LOW RISK,ENROUTE SAFE
8,10.0,0.0,1014,LOW RISK,LOW RISK,ENROUTE SAFE
6,9.0,0.0,1012,LOW RISK,LOW RISK,ENROUTE SAFE
6,8.0,0.0,1013,LOW RISK,LOW RISK,ENROUTE SAFE
5,9.0,0.0,1021,LOW RISK,LOW RISK,ENROUTE SAFE
5,10.0,0.0,1022,LOW RISK,LOW RISK,ENROUTE SAFE
5,10.0,0.0,1022,LOW RISK,LOW RISK,ENROUTE SAFE
8,8.0,0.0,1021,LOW RISK,LOW RISK,ENROUTE SAFE
3,8.0,0.0,1022,LOW RISK,LOW RISK,ENROUTE SAFE
3,9.0,0.0,1025,LOW RISK,LOW RISK,ENROUTE SAFE
5,10.0,0.0,1024,LOW RISK,LOW RISK,ENROUTE SAFE
6,10.0,0.0,1024,LOW RISK,LOW RISK,ENROUTE SAFE
3,10.0,0.0,1019,LOW RISK,LOW RISK,ENROUTE SAFE
5,10.0,0.0,1015,LOW RISK,LOW RISK,ENROUTE SAFE
6,9.0,0.0,1010,LOW RISK,LOW RISK,ENROUTE SAFE
13,10.0,0.0,1002,LOW RISK,LOW RISK,ENROUTE SAFE
10,9.0,0.0,1007,LOW RISK,LOW RISK,ENROUTE SAFE
6,10.0,0.0,1016,LOW RISK,LOW RISK,ENROUTE SAFE
10,10.0,0.0,1019,LOW RISK,LOW RISK,ENROUTE SAFE
5,6.0,0.0,1017,LOW RISK,LOW RISK,ENROUTE SAFE
8,10.0,0.0,1016,LOW RISK,LOW RISK,ENROUTE SAFE
6,10.0,0.0,1016,LOW RISK,LOW RISK,ENROUTE SAFE
13,10.0,0.0,1013,LOW RISK,LOW RISK,ENROUTE SAFE
19,10.0,0.0,1016,LOW RISK,MODERATE RISK,ENROUTE SAFE
5,10.0,0.0,1020,LOW RISK,LOW RISK,ENROUTE SAFE
5,10.0,0.0,1019,LOW RISK,LOW RISK,ENROUTE SAFE
6,10.0,0.0,1014,LOW RISK,LOW RISK,ENROUTE SAFE
18,9.0,0.0,1010,LOW RISK,LOW RISK,ENROUTE SAFE
26,10.0,0.0,1013,MODERATE RISK,HIGH RISK,ENROUTE CAUTION
18,10.0,0.0,1019,LOW RISK,LOW RISK,ENROUTE SAFE
6,10.0,0.0,1021,LOW RISK,LOW RISK,ENROUTE SAFE
6,8.0,0.0,1023,LOW RISK,LOW RISK,ENROUTE SAFE
2,6.0,0.0,1028,LOW RISK,LOW RISK,ENROUTE SAFE
5,2.0,0.0,1029,HIGH RISK,MODERATE RISK,ENROUTE CRITICAL
6,6.0,0.0,1028,LOW RISK,LOW RISK,ENROUTE SAFE
5,8.0,0.0,1023,LOW RISK,LOW RISK,ENROUTE SAFE
11,10.0,0.0,1017,LOW RISK,LOW RISK,ENROUTE SAFE
5,8.0,0.0,1021,LOW RISK,LOW RISK,ENROUTE SAFE
5,5.0,0.0,1025,LOW RISK,LOW RISK,ENROUTE CAUTION
3,4.0,0.0,1026,MODERATE RISK,LOW RISK,ENROUTE CAUTION
5,7.0,0.0,1023,LOW RISK,LOW RISK,ENROUTE SAFE
6,7.0,0.0,1024,LOW RISK,LOW RISK,ENROUTE SAFE
6,10.0,0.0,1024,LOW RISK,LOW RISK,ENROUTE SAFE
5,10.0,0.0,1025,LOW RISK,LOW RISK,ENROUTE SAFE
18,10.0,0.0,1028,LOW RISK,LOW RISK,ENROUTE SAFE
3,10.0,0.0,1027,LOW RISK,LOW RISK,ENROUTE SAFE
8,10.0,0.0,1022,LOW RISK,LOW RISK,ENROUTE SAFE
5,6.0,0.0,1019,LOW RISK,LOW RISK,ENROUTE SAFE
13,10.0,0.0,1016,LOW RISK,LOW RISK,ENROUTE SAFE
16,9.0,0.0,1007,LOW RISK,LOW RISK,ENROUTE SAFE
13,9.0,0.0,993,MODERATE RISK,MODERATE RISK,ENROUTE CAUTION
6,9.0,0.0,993,MODERATE RISK,MODERATE RISK,ENROUTE CAUTION
8,10.0,0.0,1001,LOW RISK,LOW RISK,ENROUTE SAFE
5,10.0,0.0,1013,LOW RISK,LOW RISK,ENROUTE SAFE
3,8.0,0.0,1017,LOW RISK,LOW RISK,ENROUTE SAFE
11,9.0,0.0,1009,LOW RISK,LOW RISK,ENROUTE SAFE
6,10.0,0.0,1008,LOW RISK,LOW RISK,ENROUTE SAFE
13,8.0,0.0,1005,LOW RISK,LOW RISK,ENROUTE SAFE
14,9.0,0.0,1009,LOW RISK,LOW RISK,ENROUTE SAFE
14,9.0,0.0,1007,LOW RISK,LOW RISK,ENROUTE SAFE
6,9.0,0.0,1001,LOW RISK,LOW RISK,ENROUTE SAFE
8,10.0,0.0,1005,LOW RISK,LOW RISK,ENROUTE SAFE
3,4.0,0.0,1016,MODERATE RISK,LOW RISK,ENROUTE CAUTION
5,5.0,0.0,1017,LOW RISK,LOW RISK,ENROUTE CAUTION
10,8.0,0.0,1019,LOW RISK,LOW RISK,ENROUTE SAFE
13,10.0,0.0,1025,LOW RISK,LOW RISK,ENROUTE SAFE
5,10.0,0.0,1029,LOW RISK,LOW RISK,ENROUTE SAFE
6,10.0,0.0,1023,LOW RISK,LOW RISK,ENROUTE SAFE
10,8.0,0.0,1018,LOW RISK,LOW RISK,ENROUTE SAFE
11,10.0,0.0,1017,LOW RISK,LOW RISK,ENROUTE SAFE
3,10.0,0.0,1019,LOW RISK,LOW RISK,ENROUTE SAFE
26,10.0,0.0,1019,MODERATE RISK,HIGH RISK,ENROUTE CAUTION
26,10.0,0.0,1017,MODERATE RISK,HIGH RISK,ENROUTE CAUTION
3,10.0,0.0,1016,LOW RISK,LOW RISK,ENROUTE SAFE
5,6.0,0.0,1012,LOW RISK,LOW RISK,ENROUTE SAFE
13,9.0,0.0,1007,LOW RISK,LOW RISK,ENROUTE SAFE
11,10.0,0.0,1012,LOW RISK,LOW RISK,ENROUTE SAFE
5,10.0,0.0,1019,LOW RISK,LOW RISK,ENROUTE SAFE
5,9.0,0.0,1021,LOW RISK,LOW RISK,ENROUTE SAFE
11,10.0,0.0,1017,LOW RISK,LOW RISK,ENROUTE SAFE
10,9.0,0.0,1024,LOW RISK,LOW RISK,ENROUTE SAFE
5,10.0,0.0,1022,LOW RISK,LOW RISK,ENROUTE SAFE
6,8.0,0.0,1017,LOW RISK,LOW RISK,ENROUTE SAFE
8,10.0,0.0,1017,LOW RISK,LOW RISK,ENROUTE SAFE
5,7.0,0.0,1019,LOW RISK,LOW RISK,ENROUTE SAFE
5,9.0,0.0,1023,LOW RISK,LOW RISK,ENROUTE SAFE
3,5.0,0.0,1026,LOW RISK,LOW RISK,ENROUTE CAUTION
3,9.0,0.0,1023,LOW RISK,LOW RISK,ENROUTE SAFE
5,8.0,0.0,1018,LOW RISK,LOW RISK,ENROUTE SAFE
6,9.0,0.0,1021,LOW RISK,LOW RISK,ENROUTE SAFE
14,10.0,0.0,1023,LOW RISK,LOW RISK,ENROUTE SAFE
14,10.0,0.0,1018,LOW RISK,LOW RISK,ENROUTE SAFE
24,9.0,0.0,1004,MODERATE RISK,MODERATE RISK,ENROUTE SAFE
19,10.0,0.0,1017,LOW RISK,MODERATE RISK,ENROUTE SAFE
8,8.0,0.0,1019,LOW RISK,LOW RISK,ENROUTE SAFE
18,10.0,0.0,1023,LOW RISK,LOW RISK,ENROUTE SAFE
10,9.0,0.0,1023,LOW RISK,LOW RISK,ENROUTE SAFE
11,7.0,0.0,1018,LOW RISK,LOW RISK,ENROUTE SAFE
19,10.0,0.0,1017,LOW RISK,MODERATE RISK,ENROUTE SAFE
13,10.0,0.0,1017,LOW RISK,LOW RISK,ENROUTE SAFE
5,6.0,0.0,1009,LOW RISK,LOW RISK,ENROUTE SAFE
21,10.0,0.0,1008,MODERATE RISK,MODERATE RISK,ENROUTE SAFE
10,8.0,0.0,1011,LOW RISK,LOW RISK,ENROUTE SAFE
11,10.0,0.0,1007,LOW RISK,LOW RISK,ENROUTE SAFE
19,10.0,0.0,1006,LOW RISK,MODERATE RISK,ENROUTE SAFE
23,10.0,0.0,1013,MODERATE RISK,MODERATE RISK,ENROUTE SAFE
8,10.0,0.0,1019,LOW RISK,LOW RISK,ENROUTE SAFE
10,10.0,0.0,1024,LOW RISK,LOW RISK,ENROUTE SAFE
5,9.0,0.0,1033,LOW RISK,LOW RISK,ENROUTE SAFE
5,9.0,0.0,1031,LOW RISK,LOW RISK,ENROUTE SAFE
5,9.0,0.0,1029,LOW RISK,LOW RISK,ENROUTE SAFE
5,7.0,0.0,1025,LOW RISK,LOW RISK,ENROUTE SAFE
3,3.0,0.0,1025,MODERATE RISK,MODERATE RISK,ENROUTE CAUTION
13,7.0,0.0,1019,LOW RISK,LOW RISK,ENROUTE SAFE
14,10.0,0.0,1015,LOW RISK,LOW RISK,ENROUTE SAFE
26,10.0,0.0,1007,MODERATE RISK,HIGH RISK,ENROUTE CAUTION
18,9.0,0.0,1013,LOW RISK,LOW RISK,ENROUTE SAFE
19,10.0,0.0,1026,LOW RISK,MODERATE RISK,ENROUTE SAFE
21,10.0,0.0,1033,MODERATE RISK,MODERATE RISK,ENROUTE SAFE
8,9.0,0.0,1031,LOW RISK,LOW RISK,ENROUTE SAFE
19,10.0,0.0,1022,LOW RISK,MODERATE RISK,ENROUTE SAFE
13,10.0,0.0,1019,LOW RISK,LOW RISK,ENROUTE SAFE
32,10.0,0.0,1016,HIGH RISK,HIGH RISK,ENROUTE CAUTION
10,10.0,0.0,1026,LOW RISK,LOW RISK,ENROUTE SAFE
5,10.0,0.0,1026,LOW RISK,LOW RISK,ENROUTE SAFE
8,10.0,0.0,1023,LOW RISK,LOW RISK,ENROUTE SAFE
27,10.0,0.0,1014,MODERATE RISK,HIGH RISK,ENROUTE CAUTION
6,10.0,0.0,1017,LOW RISK,LOW RISK,ENROUTE SAFE
5,10.0,0.0,1019,LOW RISK,LOW RISK,ENROUTE SAFE
5,10.0,0.0,1020,LOW RISK,LOW RISK,ENROUTE SAFE
5,10.0,0.0,1021,LOW RISK,LOW RISK,ENROUTE SAFE
5,10.0,0.0,1022,LOW RISK,LOW RISK,ENROUTE SAFE
3,10.0,0.0,1020,LOW RISK,LOW RISK,ENROUTE SAFE
5,10.0,0.0,1023,LOW RISK,LOW RISK,ENROUTE SAFE
5,9.0,0.0,1021,LOW RISK,LOW RISK,ENROUTE SAFE
10,10.0,0.0,1019,LOW RISK,LOW RISK,ENROUTE SAFE
6,10.0,0.0,1019,LOW RISK,LOW RISK,ENROUTE SAFE
10,10.0,0.0,1020,LOW RISK,LOW RISK,ENROUTE SAFE
10,10.0,0.0,1023,LOW RISK,LOW RISK,ENROUTE SAFE
5,9.0,0.0,1018,LOW RISK,LOW RISK,ENROUTE SAFE
8,8.0,0.0,1005,LOW RISK,LOW RISK,ENROUTE SAFE
13,10.0,0.0,1008,LOW RISK,LOW RISK,ENROUTE SAFE
5,10.0,0.0,1014,LOW RISK,LOW RISK,ENROUTE SAFE
10,8.0,0.0,1018,LOW RISK,LOW RISK,ENROUTE SAFE
8,9.0,0.0,1023,LOW RISK,LOW RISK,ENROUTE SAFE
16,10.0,0.0,1016,LOW RISK,LOW RISK,ENROUTE SAFE
26,9.0,0.0,1007,MODERATE RISK,HIGH RISK,ENROUTE CAUTION
10,10.0,0.0,1007,LOW RISK,LOW RISK,ENROUTE SAFE
11,10.0,0.0,1015,LOW RISK,LOW RISK,ENROUTE SAFE
3,4.0,0.0,1028,MODERATE RISK,LOW RISK,ENROUTE CAUTION
6,7.0,0.0,1027,LOW RISK,LOW RISK,ENROUTE SAFE
13,10.0,0.0,1026,LOW RISK,LOW RISK,ENROUTE SAFE
14,10.0,0.0,1025,LOW RISK,LOW RISK,ENROUTE SAFE
5,8.0,0.0,1024,LOW RISK,LOW RISK,ENROUTE SAFE
8,9.0,0.0,1017,LOW RISK,LOW RISK,ENROUTE SAFE
3,10.0,0.0,1021,LOW RISK,LOW RISK,ENROUTE SAFE
5,10.0,0.0,1024,LOW RISK,LOW RISK,ENROUTE SAFE
5,9.0,0.0,1025,LOW RISK,LOW RISK,ENROUTE SAFE
3,9.0,0.0,1027,LOW RISK,LOW RISK,ENROUTE SAFE
5,9.0,0.0,1025,LOW RISK,LOW RISK,ENROUTE SAFE
5,10.0,0.0,1019,LOW RISK,LOW RISK,ENROUTE SAFE
6,10.0,0.0,1017,LOW RISK,LOW RISK,ENROUTE SAFE
5,9.0,0.0,1020,LOW RISK,LOW RISK,ENROUTE SAFE
13,10.0,0.0,1027,LOW RISK,LOW RISK,ENROUTE SAFE
10,10.0,0.0,1027,LOW RISK,LOW RISK,ENROUTE SAFE
6,10.0,0.0,1021,LOW RISK,LOW RISK,ENROUTE SAFE
5,10.0,0.0,1023,LOW RISK,LOW RISK,ENROUTE SAFE
5,8.0,0.0,1018,LOW RISK,LOW RISK,ENROUTE SAFE
6,10.0,0.0,1013,LOW RISK,LOW RISK,ENROUTE SAFE
8,10.0,0.0,1021,LOW RISK,LOW RISK,ENROUTE SAFE
8,10.0,0.0,1025,LOW RISK,LOW RISK,ENROUTE SAFE
6,10.0,0.0,1021,LOW RISK,LOW RISK,ENROUTE SAFE
6,10.0,0.0,1016,LOW RISK,LOW RISK,ENROUTE SAFE
14,8.0,0.0,1012,LOW RISK,LOW RISK,ENROUTE SAFE
14,10.0,0.0,1011,LOW RISK,LOW RISK,ENROUTE SAFE
5,10.0,0.0,1011,LOW RISK,LOW RISK,ENROUTE SAFE
19,10.0,0.0,1008,LOW RISK,MODERATE RISK,ENROUTE SAFE
11,10.0,0.0,1016,LOW RISK,LOW RISK,ENROUTE SAFE
5,10.0,0.0,1023,LOW RISK,LOW RISK,ENROUTE SAFE
18,10.0,0.0,1016,LOW RISK,LOW RISK,ENROUTE SAFE
34,10.0,0.0,1015,HIGH RISK,HIGH RISK,ENROUTE CAUTION
8,8.0,0.0,1010,LOW RISK,LOW RISK,ENROUTE SAFE
8,9.0,0.0,1011,LOW RISK,LOW RISK,ENROUTE SAFE
13,10.0,0.0,1009,LOW RISK,LOW RISK,ENROUTE SAFE
11,10.0,0.0,1009,LOW RISK,LOW RISK,ENROUTE SAFE
21,10.0,0.0,1011,MODERATE RISK,MODERATE RISK,ENROUTE SAFE
13,10.0,0.0,1017,LOW RISK,LOW RISK,ENROUTE SAFE
13,10.0,0.0,1010,LOW RISK,LOW RISK,ENROUTE SAFE
16,10.0,0.0,1007,LOW RISK,LOW RISK,ENROUTE SAFE
8,10.0,0.0,1011,LOW RISK,LOW RISK,ENROUTE SAFE
13,10.0,0.0,1017,LOW RISK,LOW RISK,ENROUTE SAFE
6,10.0,0.0,1023,LOW RISK,LOW RISK,ENROUTE SAFE
5,10.0,0.0,1019,LOW RISK,LOW RISK,ENROUTE SAFE
11,9.0,0.0,1007,LOW RISK,LOW RISK,ENROUTE SAFE
23,10.0,0.0,1008,MODERATE RISK,MODERATE RISK,ENROUTE SAFE
6,10.0,0.0,1013,LOW RISK,LOW RISK,ENROUTE SAFE
8,10.0,0.0,1010,LOW RISK,LOW RISK,ENROUTE SAFE
8,10.0,0.0,1013,LOW RISK,LOW RISK,ENROUTE SAFE
5,10.0,0.0,1018,LOW RISK,LOW RISK,ENROUTE SAFE
6,10.0,0.0,1016,LOW RISK,LOW RISK,ENROUTE SAFE
10,10.0,0.0,1017,LOW RISK,LOW RISK,ENROUTE SAFE
6,10.0,0.0,1019,LOW RISK,LOW RISK,ENROUTE SAFE
10,10.0,0.0,1012,LOW RISK,LOW RISK,ENROUTE SAFE
14,10.0,0.0,1014,LOW RISK,LOW RISK,ENROUTE SAFE
18,10.0,0.0,1019,LOW RISK,LOW RISK,ENROUTE SAFE
5,10.0,0.0,1020,LOW RISK,LOW RISK,ENROUTE SAFE
8,10.0,0.0,1018,LOW RISK,LOW RISK,ENROUTE SAFE
10,10.0,0.0,1020,LOW RISK,LOW RISK,ENROUTE SAFE
10,10.0,0.0,1016,LOW RISK,LOW RISK,ENROUTE SAFE
11,10.0,0.0,1012,LOW RISK,LOW RISK,ENROUTE SAFE
16,10.0,0.0,1014,LOW RISK,LOW RISK,ENROUTE SAFE
14,10.0,0.0,1013,LOW RISK,LOW RISK,ENROUTE SAFE
10,10.0,0.0,1019,LOW RISK,LOW RISK,ENROUTE SAFE
3,10.0,0.0,1021,LOW RISK,LOW RISK,ENROUTE SAFE
6,10.0,0.0,1019,LOW RISK,LOW RISK,ENROUTE SAFE
5,10.0,0.0,1019,LOW RISK,LOW RISK,ENROUTE SAFE
5,10.0,0.0,1020,LOW RISK,LOW RISK,ENROUTE SAFE
5,10.0,0.0,1020,LOW RISK,LOW RISK,ENROUTE SAFE
10,10.0,0.0,1021,LOW RISK,LOW RISK,ENROUTE SAFE
6,9.0,0.0,1018,LOW RISK,LOW RISK,ENROUTE SAFE
10,10.0,0.0,1013,LOW RISK,LOW RISK,ENROUTE SAFE
6,10.0,0.0,1017,LOW RISK,LOW RISK,ENROUTE SAFE
10,10.0,0.0,1021,LOW RISK,LOW RISK,ENROUTE SAFE
6,10.0,0.0,1025,LOW RISK,LOW RISK,ENROUTE SAFE
13,10.0,0.0,1011,LOW RISK,LOW RISK,ENROUTE SAFE
19,10.0,0.0,1018,LOW RISK,MODERATE RISK,ENROUTE SAFE
8,10.0,0.0,1020,LOW RISK,LOW RISK,ENROUTE SAFE
5,10.0,0.0,1015,LOW RISK,LOW RISK,ENROUTE SAFE
6,10.0,0.0,1014,LOW RISK,LOW RISK,ENROUTE SAFE
8,10.0,0.0,1015,LOW RISK,LOW RISK,ENROUTE SAFE
8,10.0,0.0,1014,LOW RISK,LOW RISK,ENROUTE SAFE
11,10.0,0.0,1013,LOW RISK,LOW RISK,ENROUTE SAFE
11,10.0,0.0,1013,LOW RISK,LOW RISK,ENROUTE SAFE
10,10.0,0.0,1015,LOW RISK,LOW RISK,ENROUTE SAFE
6,10.0,0.0,1019,LOW RISK,LOW RISK,ENROUTE SAFE
6,10.0,0.0,1020,LOW RISK,LOW RISK,ENROUTE SAFE
6,10.0,0.0,1016,LOW RISK,LOW RISK,ENROUTE SAFE
10,10.0,0.0,1016,LOW RISK,LOW RISK,ENROUTE SAFE
8,10.0,0.0,1018,LOW RISK,LOW RISK,ENROUTE SAFE
8,9.0,0.0,1018,LOW RISK,LOW RISK,ENROUTE SAFE
6,9.0,0.0,1018,LOW RISK,LOW RISK,ENROUTE SAFE
11,10.0,0.0,1019,LOW RISK,LOW RISK,ENROUTE SAFE
6,10.0,0.0,1020,LOW RISK,LOW RISK,ENROUTE SAFE
6,10.0,0.0,1023,LOW RISK,LOW RISK,ENROUTE SAFE
8,10.0,0.0,1020,LOW RISK,LOW RISK,ENROUTE SAFE
6,10.0,0.0,1015,LOW RISK,LOW RISK,ENROUTE SAFE
5,10.0,0.0,1015,LOW RISK,LOW RISK,ENROUTE SAFE
10,10.0,0.0,1020,LOW RISK,LOW RISK,ENROUTE SAFE
10,10.0,0.0,1012,LOW RISK,LOW RISK,ENROUTE SAFE
10,10.0,0.0,1012,LOW RISK,LOW RISK,ENROUTE SAFE
10,10.0,0.0,1016,LOW RISK,LOW RISK,ENROUTE SAFE
8,10.0,0.0,1018,LOW RISK,LOW RISK,ENROUTE SAFE
8,10.0,0.0,1016,LOW RISK,LOW RISK,ENROUTE SAFE
6,10.0,0.0,1015,LOW RISK,LOW RISK,ENROUTE SAFE
10,10.0,0.0,1013,LOW RISK,LOW RISK,ENROUTE SAFE
14,10.0,0.0,1010,LOW RISK,LOW RISK,ENROUTE SAFE
23,10.0,0.0,1013,MODERATE RISK,MODERATE RISK,ENROUTE SAFE
19,10.0,0.0,1015,LOW RISK,MODERATE RISK,ENROUTE SAFE
11,10.0,0.0,1015,LOW RISK,LOW RISK,ENROUTE SAFE
5,10.0,0.0,1017,LOW RISK,LOW RISK,ENROUTE SAFE
11,10.0,0.0,1018,LOW RISK,LOW RISK,ENROUTE SAFE
6,10.0,0.0,1016,LOW RISK,LOW RISK,ENROUTE SAFE
8,10.0,0.0,1017,LOW RISK,LOW RISK,ENROUTE SAFE
8,10.0,0.0,1020,LOW RISK,LOW RISK,ENROUTE SAFE
6,10.0,0.0,1019,LOW RISK,LOW RISK,ENROUTE SAFE
8,10.0,0.0,1016,LOW RISK,LOW RISK,ENROUTE SAFE
6,10.0,0.0,1015,LOW RISK,LOW RISK,ENROUTE SAFE
11,10.0,0.0,1011,LOW RISK,LOW RISK,ENROUTE SAFE
16,10.0,0.0,1010,LOW RISK,LOW RISK,ENROUTE SAFE
13,10.0,0.0,1016,LOW RISK,LOW RISK,ENROUTE SAFE
10,10.0,0.0,1016,LOW RISK,LOW RISK,ENROUTE SAFE
8,9.0,0.0,1019,LOW RISK,LOW RISK,ENROUTE SAFE
8,10.0,0.0,1019,LOW RISK,LOW RISK,ENROUTE SAFE
6,10.0,0.0,1018,LOW RISK,LOW RISK,ENROUTE SAFE
8,10.0,0.0,1017,LOW RISK,LOW RISK,ENROUTE SAFE
10,10.0,0.0,1016,LOW RISK,LOW RISK,ENROUTE SAFE
10,10.0,0.0,1016,LOW RISK,LOW RISK,ENROUTE SAFE
6,10.0,0.0,1021,LOW RISK,LOW RISK,ENROUTE SAFE
11,10.0,0.0,1023,LOW RISK,LOW RISK,ENROUTE SAFE
11,10.0,0.0,1020,LOW RISK,LOW RISK,ENROUTE SAFE
10,10.0,0.0,1018,LOW RISK,LOW RISK,ENROUTE SAFE
8,9.0,0.0,1017,LOW RISK,LOW RISK,ENROUTE SAFE
8,10.0,0.0,1019,LOW RISK,LOW RISK,ENROUTE SAFE
10,10.0,0.0,1019,LOW RISK,LOW RISK,ENROUTE SAFE
6,9.0,0.0,1022,LOW RISK,LOW RISK,ENROUTE SAFE
10,10.0,0.0,1022,LOW RISK,LOW RISK,ENROUTE SAFE
8,10.0,0.0,1020,LOW RISK,LOW RISK,ENROUTE SAFE
5,10.0,0.0,1019,LOW RISK,LOW RISK,ENROUTE SAFE
6,10.0,0.0,1019,LOW RISK,LOW RISK,ENROUTE SAFE
5,10.0,0.0,1019,LOW RISK,LOW RISK,ENROUTE SAFE
5,10.0,0.0,1020,LOW RISK,LOW RISK,ENROUTE SAFE
5,10.0,0.0,1022,LOW RISK,LOW RISK,ENROUTE SAFE
6,10.0,0.0,1020,LOW RISK,LOW RISK,ENROUTE SAFE
6,10.0,0.0,1015,LOW RISK,LOW RISK,ENROUTE SAFE
11,10.0,0.0,1013,LOW RISK,LOW RISK,ENROUTE SAFE
6,10.0,0.0,1015,LOW RISK,LOW RISK,ENROUTE SAFE
6,10.0,0.0,1020,LOW RISK,LOW RISK,ENROUTE SAFE
6,10.0,0.0,1020,LOW RISK,LOW RISK,ENROUTE SAFE
8,10.0,0.0,1017,LOW RISK,LOW RISK,ENROUTE SAFE
10,10.0,0.0,1016,LOW RISK,LOW RISK,ENROUTE SAFE
11,10.0,0.0,1019,LOW RISK,LOW RISK,ENROUTE SAFE
6,10.0,0.0,1019,LOW RISK,LOW RISK,ENROUTE SAFE
6,10.0,0.0,1016,LOW RISK,LOW RISK,ENROUTE SAFE
10,10.0,0.0,1015,LOW RISK,LOW RISK,ENROUTE SAFE
11,10.0,0.0,1015,LOW RISK,LOW RISK,ENROUTE SAFE
8,8.0,0.0,1014,LOW RISK,LOW RISK,ENROUTE SAFE
14,10.0,0.0,1011,LOW RISK,LOW RISK,ENROUTE SAFE
